id,username,created_at,lng,lat,text
1517465956091453441,PicoElectric,Fri Apr 22 11:30:51 +0000 2022,-118.9188865,34.188478,"Providing High Quality Expert Professional Electrical Services to Residential Home Owners, Building Managers, Archi… https://t.co/REkir0L9l2"
1517465973682438144,NASCARJobs,Fri Apr 22 11:30:55 +0000 2022,-112.0740373,33.4483771,"At Phoenix Raceway, everyone is expected to produce results every day. Whether answering the phone and delivering m… https://t.co/LjuimWBFI9"
1517465982876352513,Spartan_Medic,Fri Apr 22 11:30:58 +0000 2022,-119.827182,39.512436,"@jbdavis98 @AlissaWalsh21 @MattWalshBlog @realDailyWire Also, put it on a tee shirt, watch it sell out in 30 minutes"
1517465989344120839,everyEarthquake,Fri Apr 22 11:30:59 +0000 2022,-122.8008347,38.822834,"USGS reports a M1.21 earthquake, 6km NW of The Geysers, CA on 4/22/22 @ 11:27:53 UTC https://t.co/yRjzGLRdW8 #earthquake"
1517466015281516544,GingerCoyote,Fri Apr 22 11:31:05 +0000 2022,-118.4119065,34.0207895,Are  You Mick From White Lightning?
1517466030594920448,AmericansFooty,Fri Apr 22 11:31:09 +0000 2022,-122.42311849999999,37.6587985,Really liking Nick Haynes’ play tonight. Exactly what GWS needed defensively. -E #AFL #AFLGiantsSaints #bigbigsound
1517466054997340161,addisonsmommy84,Fri Apr 22 11:31:15 +0000 2022,-122.192819,47.813015500000006,This 👇 ❤️ such sweet and romantic gesture.
1517466067613802496,rodrigoepineda,Fri Apr 22 11:31:18 +0000 2022,-118.1567105,33.809171500000005,First one geezzzz 😍
1517466069853622272,greg_fann,Fri Apr 22 11:31:18 +0000 2022,-117.1195165,33.501021,"All this talk is nonsense. If liberals thought Disney’s arrangement was good policy, there would be a long paper tr… https://t.co/wsTCPjULyl"
1517466085980733440,dad_carters,Fri Apr 22 11:31:22 +0000 2022,-115.223125,36.232915,@SenMarkKelly Nobody will run for the job
1517466108957118464,jackbirdbath,Fri Apr 22 11:31:28 +0000 2022,-122.4359785,37.7706565,Draymond is the scrappiest player in the league
1517466113105219584,dmboggs74,Fri Apr 22 11:31:29 +0000 2022,-117.0723185,33.120359,@RepAndyBiggsAZ Yes.. Giant American Mega Corporation..Disney...is Communist. Helluva take here.
